0,sentences
00:13:53 - 00:14:20 (27 sec),"Get into the Middle East."" So now we're into that war for $7 trillion. Thousands and thousands of our people have been killed, millions of people overall. And frankly, we're straightening it out now, but it's been a disaster for our country. We've spent tremendous wealth -- tremendous wealth -- and tremendous lives in that war."
00:14:20 - 00:14:42 (23 sec),"And what do we have? It's worse than it was 19 years ago. I call them the ""endless wars."" Nineteen years ago, when we started. So, John McCain loved it. I endorsed him at his request, and I gave him the kind of funeral that he wanted -- which, as President, I had to approve. I donât care about this. I didnât get ""thank you."" That's okay."
00:14:42 - 00:15:06 (24 sec),"We sent him on the way. But I wasnât a fan of John McCain. So now, what we could say is: Now we're all set. I donât think I have to answer that question, but the press keeps, ""What do you think of McCain? What do you think?"" Not my kind of guy. But some people like him, and I think that's great. Now let's get back and let's get on to the subject of tanks and this economy."
00:15:06 - 00:15:41 (35 sec),"Because you know what? We love what we are and what we do more than anything else. We build great, we fight great, and we're right now in Lima, and Lima is an incredible place, a place of strength and dedication. Since 1941, this plant has built and serviced thousands of tanks and military vehicles that powered American forces through World War II, Korea, Vietnam, Desert Storm, Iraq, and Afghanistan."
00:15:41 - 00:16:14 (34 sec),"And the tanks are the best in the world -- better than ever before. Every single Abrams tank in existence -- the steel and the aluminum warhorse; theyâre really a warhorse of American ground forces -- it was built or serviced on these very grounds by you people. By you people. But under the previous administration, this tank factory -- the last of its kind anywhere in the Western Hemisphere -- came very close to shutting down."
00:16:14 - 00:16:40 (26 sec),"Four straight years, the number of U.S. tanks that were budgeted for upgrades was zero. Does anybody remember that? Raise your hands. Do you remember that? Zero. That was under your great President Obama. Our military readiness declined and your workforce was slashed by 60 percent. But those days are over."
00:16:40 - 00:17:09 (29 sec),"We are rebuilding the American military. We are restoring American manufacturing. And we are once again fighting for our great American workers. Over the last two years, we have secured nearly $1.5 trillion to provide our warfighters the finest aircraft, ships, missiles, and tanks anywhere on Earth. We make the best equipment on Earth."
00:17:09 - 00:17:38 (29 sec),"And we sell that equipment, as you know, to good allies. Although, sometimes the good ones turn out to be not so good, and then we do something. We figure it out. You know what you have to do? You figure it out. This year, weâre asking for an additional $750 billion, which is a record. That includes funding to upgrade more than 160 mighty M1 Abrams tanks."
00:17:38 - 00:18:12 (33 sec),"Congratulations. Congratulations. These historic investments are making America safer and our workforce stronger. From the awe-inspiring F-35 fighter in Texas to the Ford-class aircraft carriers in Virginia -- weâre now building the largest aircraft carrier anywhere in the world. In fact, Iâm hearing itâs actually the largest ship ever built."
00:18:12 - 00:18:40 (29 sec),"It is seriously big. I was there recently. Itâs something -- itâs like landing at an airport, although you have to be very talented, still, to land on those decks, no matter how you figure it. Some people can do it and some people can't. Some very good pilots can. To advance missile defense systems in Alabama, American workers are building the most cutting-edge, modern, and powerful military anywhere on the planet."
00:18:40 - 00:19:02 (22 sec),"At the heart of our military rebuilding is our investment in the legendary M1 Abrams tank. And I will tell you, the investment has paid off because the technology is so -- if you look at this tank from now, and you go back 10 years and look at the tank, itâs a like a whole different -- itâs a whole different deal, isnât it? A whole different deal."
00:19:02 - 00:19:24 (22 sec),"Over the next three years, weâre investing more than $6 billion in upgrades and modifications to these tanks -- thatâs going to keep you very busy here -- almost twice the amount spent in the entire eight years of the previous administration, which was going down to nothing. Because you were closed; this place was closed."
00:19:24 - 00:19:45 (22 sec),"And I heard about it. And I got calls from Jim Jordan and Rob, and everybody, saying, âYou just canât do this.â And after I studied the situation, I said, âWeâre not only not going to close in Lima, weâre going to expand.â And thatâs what took place. So you owe a lot to a lot of your great political leaders."
00:19:45 - 00:20:21 (36 sec),"Our investment -- our investment in you is also a tremendous win for American taxpayers. By modernizing this plant and accelerating production, we will bring the cost down by 20 percent, saving taxpayers nearly $3 million on every single tank. Thatâs not bad. With the help of everyone in this room, we are giving our warriors the most effective, reliable, and lethal battle tank in the history of war."
00:20:21 - 00:20:52 (31 sec),"Would you say thatâs correct? So how does this compare with the tanks made in China and Russia and other places? What do you think? Can we take them? They say itâs much better. America does not need conflict. But if conflict comes, and you know the story -- youâve got to be strong if conflict comes -- we will dominate the battlefield, and we will win, win, win."
00:20:52 - 00:21:30 (38 sec),"Weâre now set up to win, win, win. When I came in, we had some big problems. You look at what weâve done on so many fronts. And we actually have better relationships. They respect our country more than theyâve ever respected it. Our country is respected again. The United States is respected again. To help meet our military needs, I am very proud to report that 400 new jobs are coming here to Lima, compared to just a few years ago, and weâre doubling the size of your workforce."
00:21:30 - 00:22:00 (30 sec),"We need to. Our investment will also support thousands of additional jobs across our nation to assemble these incredible Abrams tanks. The engines are from Alabama, transmissions are from Indiana, special armor from Idaho, and the 120-millimeter gun -- and the gun parts from upstate New York and from Pennsylvania."
00:22:00 - 00:22:46 (45 sec),"All great places. In Ohio alone, almost 200 suppliers churn out parts and materials that go into every tank that rolls off this factoryâs floor. Incredible. What you achieve here at this plant is truly remarkable. And equally remarkable is that they wanted to close it. No good. Every day you start with a powerful, heavy, but sometimes rust-covered, hollowed-out hull -- and with incredible skill and extraordinary care -- you restore its unmatched power, strength, and glory with all brand new equipment inside."
00:22:46 - 00:23:19 (33 sec),"The best in the world. The amazing restorations you accomplish every day are a perfect symbol for what we're doing with American manufacturing all across our nation. And we just came out -- another chart -- we just came out with numbers -- the Economic Report of the President: 3.1 percent GDP. The first time in 14 years that we cracked 3, right?"
00:23:19 - 00:23:43 (24 sec),"That's pretty good -- 3.1. The press tried to make it 2.9. I said, ""It's not 2.9."" What they did is they took odd months. I said, ""No, no, no. You go from January to December. You don't take certain months and add them up."" Because I said, ""We're going to break 3."" And we did. We did 3.1. The fake news tried to change it but we caught them."
00:23:43 - 00:24:15 (32 sec),"[Laughter] I said -- I said, ""You know, we didn't break the 3. Oh, that's terrible."" They said, ""Yes, sir, you did. They just took odd months."" I said, ""No, no, January to December."" 3.1 percent, first time in 14 years. Congratulations. Sort of incredible. It's true. This chart is a beauty. This is ""Venture Capital Deals Surged Following the Passage of"" -- really, the election -- rising nearly $17 billion."
00:24:15 - 00:24:49 (34 sec),"You know what that means. So here's your charts -- going along -- and here's us. See the red line there? It's like a rocket ship. Can you see that? It's small but cheap -- [Laughter] -- and it gets the point across, right? A couple of other things -- because I think this report is incredible. So these are ""Workers Coming Off the Sidelines,"" and now it's just -- this is just partially."
00:24:49 - 00:25:11 (22 sec),"So, the blue. The blue. The red. That's a big difference. That's a tremendous difference. The most in many, many years. And everyone said, ""You couldn't do it, couldn't bring back manufacturing jobs."" Remember? ""You'd need a magic wand."" We're bringing them back beyond anybody's expectations. You see the red line here?"
00:25:11 - 00:25:42 (30 sec),"These are ""Wages are Rising for the Workers."" These are ""Wages are Rising."" 3.4 percent -- it's one of the largest increases in 20 years. And for the most part, they were going down. They weren't even rising. I used to campaign -- I'd be in Ohio, I'd be in Pennsylvania, I'd be all over, and I'd talk about wages where people would have to work three jobs and they were making less than they did 20 years ago."
00:25:42 - 00:26:04 (22 sec),"You remember that, Rob? Jim? I used to do it all the time. I'd be -- it was just a part of my speech. I'd say, ""You're working three jobs. You make less money than you did 20 years ago."" And it was literally 21 years. And now wages are going up. And you have something else that's happening. If you don't like working here -- and you all do -- and I don't want to lose anybody."
00:26:04 - 00:26:23 (20 sec),"And who the hell would want to leave this place? This is what you call a great -- a great place to work. But if for any reason -- if for any reason you did, you can pick out six, seven, eight other jobs. In other words, you can finally have a job that you really like, where you like getting up in the morning."
00:26:23 - 00:26:47 (24 sec),"I do. I do, even though I have the fake news hounding me all the time. The fake and phony and corrupt. It's fake. It's corrupt. But we got to live with it, right? Got to live with it. But you guys -- you do; you get up in the morning, you love to come, and you love your job, or you wouldn't be doing what I just witnessed back there when I looked at some of these incredible tanks."
00:26:47 - 00:27:09 (21 sec),"And here's another chart: ""Deregulating and Saving"" -- through the roof. Here's a chart: ""The American Energy."" The United States is the largest producer -- that's happened over the last short period of time -- of crude oil and natural gas in the world, surpassing Saudi Arabia and Russia. We're also a net -- do you think Russia is happy about this?"
00:27:09 - 00:27:35 (26 sec),"I don't think so. You know, Hillary wanted to put windmills all over the place. Let's put up some windmills. ""When the wind doesn't blow, just turn off the television, darling, please."" [Laughter] ""No wind out today. There's no wind. Please turn off the television, quickly."" [Laughter] Put the windmills up and watch the value of your house -- if you're in sight of a windmill, watch the value of your house go down by 65 percent."
00:27:35 - 00:28:01 (26 sec),"Wonderful to have windmills. And solar is wonderful too, but it's not strong enough and it's very, very expensive. So the United States is now the largest producer of crude oil and natural gas in the world. Happened all in that very short -- you know, you guys are all so -- think of that. Think of that, beating out Saudi Arabia and Russia."
00:28:01 - 00:28:25 (24 sec),"They're pretty good producers, right? Guess what? We do more than they do. And in a short period of time, as soon as we get some pipelines opened in Texas, we'll be able to almost double it. Double it. What we're doing is incredible. We approved the Keystone Pipeline. Right? I did that. Forty-eight thousand jobs between that and the Dakota Access Pipeline."
00:28:25 - 00:28:46 (21 sec),"I got them approved, like almost my first couple of days in office. I said, ""They're approved."" And what is it? It's good environmentally. It's underground. You're not riding it over tracks. You're not trucking it. It's actually a great thing, environmentally. But President Obama, after years and years and years, they said, ""We're not going to approve it."" I said, ""We'll approve it."" Forty-eight thousand jobs."
00:28:46 - 00:29:06 (20 sec),"Think of it. It's being built right now. They're both being built. One just got completed -- Dakota Access. And many, many other cases like that. Plants all over the country are going up. But the thing that's the greatest is companies that left us -- they no longer wanted to be in the USA -- they're coming roaring back."
00:29:06 - 00:29:30 (24 sec),"Toyota -- $13.5 billion. We've created more than almost 6 million jobs since the election. And if I would have said that to the fake news during the campaign, they would've said, ""He exaggerates."" I'm not exaggerating, but nobody would've believed that could happen. Including almost 600,000 manufacturing jobs."
00:29:30 - 00:29:58 (28 sec),"We could've taken your jobs, all. If it werenât for me, this place would've been closed. Would have been closed. Would have been closed, fellas. And you're doing us a favor because of the great job you do. It's not just a one-way street. You're doing us a favor. Last year, our manufacturers reported the highest level of optimism ever recorded in a 40-year-old poll."
00:29:58 - 00:30:36 (37 sec),"And this year we went up again. Went from 56 percent -- and it stayed there for years, between 50 and 56 -- to 94 percent. They've never had anything like it. Thatâs optimism. And we -- all of us -- are living by two simple rules: Buy American and hire American. Very simple. Unemployment has recently reached the lowest rate in 51 years."
00:30:36 - 00:31:02 (27 sec),"Other than that, we're not doing well. [Laughter] More -- and think of this: More Americans are working today than ever before in the history of our country. Almost 160 million people. More than ever before, by far. And if you look at African American -- you've heard me say this many times -- African American employment is at an all-time low -- unemployment."
00:31:02 - 00:31:32 (30 sec),"Asian American unemployment is at an all-time low. Hispanic unemployment -- an all-time low. Women's unemployment -- 65-year low. Soon it'll be historic, meaning better than ever. And soon the basic number will be historic. We've reduced the number of unemployed veterans by nearly 50 percent. I'm so proud of that."
00:31:32 - 00:32:01 (29 sec),"Thatâs why the veterans like me more than other people. That's why they like me. Fifty percent since the election. And veteran unemployment is now at the lowest level ever, ever, ever recorded. Thanks to our pro-American tax, regulatory, and trade policies -- and, by the way, we're doing great in our deal with China."
00:32:01 - 00:32:28 (26 sec),"They were taking out 500 billion a year for many years from our country. I consider that we've rebuilt China. Five hundred billion, not million. Think of what that means. Five-hundred billion dollars a year taken out of our country. And now they're paying us. They're paying tariffs on the products they're sending in, and we're negotiating and they want to make a deal."
00:32:28 - 00:32:50 (22 sec),"And hopefully, we'll make a deal. And if we don't, thatâs fine. And if we do, thatâs fine. It's got to be a good deal. It can't be a bad deal. We're so far down, it's got to be a great deal. If itâs not a great deal, we'll never catch up. And their economy is way down. And I donât want their economy to be down; I want their economy to be up. But their economy is down 32 to 38 percent."
00:32:50 - 00:33:11 (22 sec),"And our economy, if you look at the numbers, since my election, is up almost 50 percent. Fifty. Thatâs some difference. And the world economy -- the world economy is not good. And frankly, if the world economy were good, that would be, in a way, good for us. So we're fighting there. We're bucking."
00:33:11 - 00:33:36 (25 sec),"Europe is down, Asia is down -- a lot of places. Almost every place is down. Except the United States is up. And we're way up. And just think of what that would be. The world goes up; we go up with the world. The world is down, but we still go up. Something is happening. That wouldnât happen under Barack Obama, that I can tell you."
00:33:36 - 00:34:19 (43 sec),"It wouldnât happen under Crooked Hillary Clinton. [Laughter] Last week, as I said, Toyota announced a massive investment. They're going to be expanding factories all across our nation. And they're going to be soon building new ones. Ford is bringing hundreds of new jobs to Chicago and other places. Tremendous amount of car companies are coming into the great state of Michigan, and they're coming into the great state of Ohio."
00:34:19 - 00:35:10 (50 sec),"Volkswagen is creating 1,000 brand new jobs in the state of Tennessee. And Chrysler is building Detroitâs first new car factory in a generation -- so long ago -- in a generation. Think of that. Michigan. Michigan. You know, the nice part about running for President this time, as opposed to last time -- last time, you know, I said I was going to do it, but I didnât do it. But I said I was going to do it. This time, I've done it far greater than I said I was going to do it. So it's going to be really easy on the debate stage when they hit me with nonsense and I say, ""Really?"
00:35:10 - 00:35:45 (35 sec),"But African American unemployment -- the best it's ever been."" Hispanic, Asian, women, everybody -- itâs all the best itâs ever been. How do you top that in a debate? What are they going to say? ""Uh, well, it could be better""? [Laughter] No, the easy part -- and I say this to all of your political leaders here -- if you do a good job, it's a lot easier that second time."
00:35:45 - 00:35:57 (12 sec),"But nobody has done the job that we've done. And I say ""we"" because you've been on our side. Your union leaders aren't on my side, by the way. I watched them on television. They're not. But the unions -- the people that work there are on our side. It's true. It's true. I had -- [Audience chants Trump]"
00:35:57 - 00:36:18 (21 sec),"I had union leaders in the White House a few months ago -- the biggest guys. Nice guys, but they're Democrats no matter what. Okay? And you see where that's taken you. That would've been catastrophic. But I had them in, and we explained how good it was for the car industry, for this, for that. They said, ""Oh, thank you, sir."
00:36:18 - 00:36:46 (28 sec),"Thank you. Thank you. Oh, this is unbelievable. Thank you, sir."" But then I see one of the guys the next day on a television show. The -- I think it was called ""Deface the Nation."" [Laughter] And -- ladies and gentlemen, ""Deface the Nation."" And he's saying how he's a Democrat and he wants Democrat policies -- which were, by the way, putting everybody in the poorhouse."
00:36:46 - 00:37:16 (30 sec),"But I just left the guy. He's hugging me, kissing me, telling him what an unbelievable deal. Nobody else could do it. And the next day, he's on there talking about stuff. And I really said, ""I sort of don't want to meet these guys. I want to deal with the people in the union, not the heads of the union."" Because the heads of the union are not honest people."
00:37:16 - 00:37:48 (31 sec),"They're not honest, and they ought to lower your dues, by the way. They ought to stop with the dues. They -- you're paying too much dues. As an example, they could've kept General Motors. They could've kept it in that gorgeous plant at Lordstown. They could've kept it. Lower your dues. Lower your dues."
00:37:48 - 00:38:17 (30 sec),"Americaâs Founders understood that to be strong and powerful as a nation, we must also be a great manufacturing nation. President Obama said, ""You'll never bring manufacturing back."" I said, ""What are you talking about?"" It's all about manufacturing. And we're bringing it back in record numbers. Nobody can believe it. And these are talented jobs."
00:38:17 - 00:39:00 (43 sec),"These are great jobs. These are genius jobs. And these are really well-paying jobs, as you people know. You get a lot of money. Letâs negotiate. [Laughter] We must not be dependent upon others for the resources we need to protect our people. When we open this plant, a couple of my people -- I have some good business people -- they said, ""Let's make a deal with the workers before we open it. We'll make a great deal."" I said, ""I agree we can do that, but we're not going to do that."
00:39:00 - 00:39:17 (17 sec),"These people have suffered enough."" We're going to open the plant and everybody is going to be happy. You understand what I mean by that. That's why my administration is restoring Americaâs defense industrial base by bringing great jobs and great wages to plants just like this in Lima. Economy and strength is security."
00:39:17 - 00:39:40 (23 sec),"And it's all about security and national security. It's about loving our country. It's about loving our flag. You know that. Now, as result of my very tough trade actions -- something I'm very proud of -- America's steel and our steel mills are roaring back to life. You know that. You see it all over."
00:39:40 - 00:40:10 (31 sec),"We put a big, fat beautiful tariff on that dumped steel. It's sand steel. It's mud steel. It's crap steel. And they're dumping it all over. I said, ""That's okay, you can dump but we're going to charge you 25 percent when you come in and think you're going to take our jobs and give us bad steel."" I know a lot about -- I've used a lot of steel."
00:40:10 - 00:40:34 (24 sec),"Right here in Ohio, Nucor has just announced an $85 million upgrade in Marion. Charter Steel announced plans to build a brand new, 150-million-dollar steel plant in Cuyahoga Heights. JSW Steel is restarting the furnace -- that's a massive furnace -- and investing $500 million in Mingo Junction."
00:40:34 - 00:41:03 (29 sec),"And Cleveland Cliffs announced a brand new, 700-million-dollar plant in Toledo, Ohio. Don't leave here, though. Donât leave here. Don't get any ideas. Don't get leave here. Just stay here. Just relax. Stay here. We don't want you going to Mingo Junction. We're also finally fixing the horrible trade deals that have cost our nation trillions of dollars and where we've lost millions and millions and millions of jobs, like we were stupid people."
00:41:03 - 00:41:28 (25 sec),"They closed a plant; they move it to Mexico. They make the product; they sell it right in the United States. No tax. All we end up with is loss and no jobs. We get no taxes. We get nothing. That doesn't happen anymore. Under our new deal, there's a tremendous financial disincentive to close up plants and move them to other countries."
00:41:28 - 00:41:43 (15 sec),"You're not going to see that anymore. And we're getting rid of the disaster known as NAFTA, one of the worst trade deals ever negotiated in the history of the world. All over the country, you still see empty plants, when they haven't been converted to nursing homes and apartments, right?"
00:41:43 - 00:42:10 (27 sec),"It's not the same thing as a plant. I love apartments. I love the business. But that's not the same thing as a plant where you have 5,000 people working. Not the same thing. And replacing it -- we're replacing NAFTA with the great U.S.-Mexico-Canada Agreement, or USMCA. Like the song. If you can't remember -- YMCA, right?"
00:42:10 - 00:42:31 (20 sec),"We'll play the song for you, everybody. USMCA. We've taken historic action to confront Chinaâs trading abuses, because the days of stealing American jobs and our ideas and our wealth have come to an end, folks. They've come to an idea, all right? They've come to an end. We've made some progress."
00:42:31 - 00:42:57 (26 sec),"That's why you see these numbers. Look at that chart. Look at that. You don't have to know what's on it. What difference -- look at the line. [Laughter] You don't have to know what the hell is on it. All you know is thatâs a good line. [Laughter] Technological positive change. That's okay, right? It's all like that."
00:42:57 - 00:43:42 (45 sec),"That's what it is. Rob, Jim, that's what it is. Turner, see that? Look. That's what we fight for, right? Huh? That's what we're all fighting for. In everything we do and every action we take, we're putting America first, and we are putting American workers first, for the first time in a long time. So just in closing, I'd like to now introduce a couple of truly incredible workers from right here -- I guess you know these folks -- right here at the tank plant to share quickly their stories with you."
00:43:42 - 00:44:05 (23 sec),"Adam Stahler is a Quality Engineer who has worked at the plant for 10 years. His son, Derek, is a Specialist with the 3rd Armored Cavalry Regiment at Fort Hood, Texas. Great Place. Derek operates and maintains Stryker personnel carriers, one of the vehicles produced right here in Lima. Adam, thank you for everything your family has done for our nation."
00:44:05 - 00:44:07 (2 sec),"Please come up and say a few words. Adam, thank you."
00:44:07 - 00:44:55 (49 sec),"Thank you, Mr. President. It's a pleasure and an honor to be up here today as a representative of the Joint Systems Manufacturing Center. For those of you who don't me, my name is Adam Stahler. I'm a Quality Systems Engineer employed here going on 10 years. Growing up in the area and currently living in Wapakoneta, I have witnessed the highs and lows the economy has had on this facility and the region."
00:44:55 - 00:45:10 (15 sec),"I'm proud that this administration recognizes the importance of this facility and the value we provide to the warfighter. It is very rewarding to have a son serving the United States military, where he is stationed at Fort Hood, Texas, working on a quality vehicle produced by my brothers and sisters at JSMC."
00:45:10 - 00:45:11 (1 sec),My son thanks you.
00:45:11 - 00:45:13 (1 sec),"And for that, I thank you."
00:45:13 - 00:45:23 (10 sec),"Boy, you're a young guy. How old are you?"
00:45:23 - 00:45:24 (1 sec),Forty-five.
00:45:24 - 00:45:27 (3 sec),Wow. You look like your son.
00:45:27 - 00:45:28 (1 sec),"Oh, thank you."
00:45:28 - 00:45:54 (26 sec),"Thank you. I thought Adam was the son. Look how young he looks. [Laughter] He's got a son working out there? Wow. Whatever you're eating, Adam, keep eating it. [Laughter] It's working. Jay Baldwin is a Boiler Operator and a proud Army veteran. After serving as a tank crewman on the M1, now Jay helps build the M1 right here."
00:45:54 - 00:45:57 (3 sec),"You know him. Jay, please come on up."
00:45:57 - 00:46:12 (16 sec),"Thank you, Mr. President, for coming to our plant in Lima, Ohio. As a former Army M1 tanker, I can honestly say that we make the best tank in the entire world. Our workers here are very proud to be making such a fine product for our soldiers to have the benefit and best capabilities on the battlefield."
00:46:12 - 00:46:37 (24 sec),"And thanks to our great President, his military and economic policies have rejuvenated this facility to increase production of armored vehicles and hiring of more skilled workers. And finally, it is my personal opinion that God was looking after our country when you were elected. Mr. President, thank you for everything you have done."
00:46:37 - 00:46:44 (8 sec),"Thank you, truthfully."
00:46:44 - 00:47:08 (24 sec),"Wow. Thank you. Thank you. That's so nice, Jay and Adam. I appreciate it. You never know what you get when you come up. It's live. [Laughter] But you couldnât do better than that, right? Thatâs great. Thank you, fellas. Thatâs great. I want to also thank all of the patriots here today. You remind us that the might of Americaâs armed forces also depends upon the skill and devotion of all of America's workers."
00:47:08 - 00:47:39 (31 sec),"And you really are doing a job. Weâre very proud of you. For nearly 80 years, the exceptional workers at this plant has embodied the strength of the American spirit. Those who choose to work here are drawn not just by the promise of a good paycheck but by the power of patriotism -- every single one of you is a patriot -- the chance to go to work every morning to help protect this nation that we so deeply love."
00:47:39 - 00:48:15 (36 sec),"Thatâs why veterans make up more than one third of the workforce at this wonderful plant. We very much stress: We want, wherever we can, we want veterans. Thatâs why you check -- right? Thatâs right. And thatâs why you check and recheck every bolt, every single thing having to do with that incredible tank -- every pin, every wire, every square inch of each tank before it leaves the floor."
00:48:15 - 00:48:39 (24 sec),"And I just got a little news that was given to me as I was walking up. U.S. forces, in the last month, have killed the terrorists responsible for the attack in Syria that killed four Americans, the Paris theater attack in 2015, and the USS Cole bombing in 2000. We killed them all. We killed them all."
00:48:39 - 00:49:33 (54 sec),"We killed them all. We killed them all. Theyâre bad people. But thatâs why you show up early and you stay late, and always get the job done right. Youâre proud of your work. You do it better than anyone, anywhere in the world -- what you do. No country on Earth can match you and no country can match what you do. In just a few months, we will commemorate the 75th anniversary of one of the many victories that workers at the Lima Army Tank Plant helped make possible: the Normandy landings on D-Day, June 6, 1944, in the Second World War."
00:49:33 - 00:49:47 (14 sec),It was right here on these very grounds that thousands of American workers modified M4 Sherman tanks in preparation for a battle that would forever change the course of human history.
00:49:47 - 00:50:18 (32 sec),Right here. The workers who rallied to the Lima plant came from all over northwest Ohio and beyond. They were farmers and refinery workers and shopkeepers and homemakers who rolled up their sleeves and got to work when their country needed them the most. Normandy. Many of them had full-time jobs elsewhere.
00:50:18 - 00:50:47 (29 sec),"They punched out at one job, then came here and punched right back in. Not for the money. They knew and fully understood the importance of what they did and what they represented. And if they were lucky, they might catch a few hoursâ sleep on the loading dock before doing it all again, day after day, day after day."
00:50:47 - 00:51:20 (32 sec),"In just three years, the patriots of Ohio cranked out more than 100,000 military vehicles -- a truly amazing feat that helped give America the power to vanquish tyranny, defeat our enemies, and save freedom for the entire world. This is the legacy that each of you inherits. And America knows you will carry it forward with the same purpose and passion that you've poured into this factory each and every day."
00:51:20 - 00:51:57 (37 sec),"We love you. We see your legacy in every battlefield victory, in the smiling faces of every soldier that returns home safely, and every time a citizen proudly salutes our great American flag. Because it is here in Lima -- right here -- that American greatness is forged with American hands, with American heart, and with American pride."
00:51:57 - 00:52:30 (32 sec),"True. True. We donât know what challenges will come, what dangers we must face, or what opportunities we must seize. But we know that America will always be ready because of you and your strength, and your skill and your drive, and your unbreakable spirit. Because of hardworking citizens like you, the people of Lima, the people of Ohio, and the people of America will always fight on to victory, victory, victory."
00:52:30 - 00:53:08 (38 sec),"You donât know how to lose. You never will have to find out. Youâll never have to find out about losing. Together, we shall forever be one nation, under God. So I want to thank you. I want to say God bless you, God bless Ohio, and God bless the United States of America. Thank you very much everybody.Thank you."
00:00:00 - 00:00:38 (38 sec),"Oh, thank you very much. Thank you very much. And thank you very much also to a man named Matt Schlapp. What a job he's done. And to CPAC -- I actually started quite a while ago at CPAC, and came here -- probably made my first real political speech. And I enjoyed it so much that I came back for a second one, then a third."
00:00:38 - 00:01:16 (38 sec),"Then I said, what the hell, let's run for President. Right? But it's wonderful to be back with so many great patriots, old friends, and brave young conservatives. What a future you have. Our movement and our future in our country is unlimited. What we've done together has never been done in the history maybe of beyond of country, maybe in the history of the world."
00:01:16 - 00:01:55 (40 sec),"They came from the mountains and the valleys and the cities. They came from all over. And what we did in 2016 -- the Election, we call it, with a capital ""E"" -- it's never been done before. And we're going to do it, I think, again in 2020, and the numbers are going to be even bigger. [Audience Chants USA]"
00:01:55 - 00:02:20 (24 sec),"And we all had to endure, as I was running. So you had 17 Republicans, plus me. [Laughter] And I was probably more of a conservative than a Republican. People just didnât quite understand that. They didnât understand it. I think now, with what we've done with the judiciary and so many other things, I think they get it very well."
00:02:20 - 00:02:48 (29 sec),"And it's driving the other side crazy. But we all had to endure, remember? How many times did you hear, for months and months, ""There is no way to 270""? You know what that means, right? ""There is no way to 270."" They couldnât get me there. We might as well have just given up. But there wasnât any way to 270. In fact, I actually went up to Maine to get one, and I did win the one."
00:02:48 - 00:03:36 (48 sec),"But we didnât need the one. We didnât need it. We won Maine. We won our half of Maine, remember? You have Nebraska. We won both in Nebraska. We won the half we had to win in Maine. So we got the one, but we didnât need the one, because we didnât get 270; we got 306 to 223. 223-306. A state called Wisconsin, a state called -- Michigan, where -- by the way, where Fiat Chrysler just announced a $4.5 billion incredible -- expansion and new plant, doubling their workforce."
00:03:36 - 00:04:12 (36 sec),"Many, many car companies have moved back to Michigan and are continuing to do so. Big numbers. Nobody every thought they'd see that happen. So I think we're going to do even better in 2020. I think we're going to do numbers that people havenât seen for a long time. The men and women here today are on the frontlines of protecting Americaâs interests, defending Americaâs value, and reclaiming our nationâs priceless heritage."
00:04:12 - 00:05:07 (55 sec),"It's true. With your help, we are reversing decades of blunders and betrayals. These are serious, serious betrayals to our nation and to everything we stand for. It's been done by the failed ruling class that enriched foreign countries at our expense. It wasnât ""America first."" In many cases, it was ""America last."" Those days are over."
00:05:07 - 00:05:43 (36 sec),"Long over. America is winning again. America is respected again. And the world knows it. When I meet with prime ministers, when I meet with presidents -- and I get along with them -- because they know that what's taken place over many years -- not just the Obama administration; long before that -- they can't believe, themselves, that they got away with it. They can't believe it. An impossible thing."
00:05:43 - 00:06:14 (31 sec),"And they like me. And the reason they like me -- they tell me; they say, ""Mr. President..."" I said -- as an example, President Xi of China, I have great respect. We have a great relationship. I say, ""How is it possible that you got away with this for so long?"" [Laughter] And he said, ""Because nobody ever asked us to change."" It's true."
00:06:14 - 00:06:43 (30 sec),"When they charge 40 percent tariffs on our cars going into China, and we charge them nothing coming into our country; when they raise their tariff from 10 percent to 25 percent and then to 40 percent -- and they said to me, ""We expected that somebody would call and say you can't do that."" [Laughter] ""Nobody called, so we just left it."" And I donât blame them."
00:06:43 - 00:07:16 (33 sec),We shouldâve been doing the same thing to them. But we didnât. True. Right? Hard to believe. It's hard to believe. But now things are different. Now we're negotiating with China. They wouldnât negotiate with previous administrations. But I found some very old laws from when our country was rich -- really rich.
00:07:16 - 00:08:07 (51 sec),"The old tariff laws -- we had to dust them off; you could hardly see, they were so dusty. But, fortunately, they werenât terminated. We started getting politically correct, even back then. But I said, when we were doing the great things, what happened to those laws? And I checked, and I found 301 and 382. I found one, 1938, where we can do what we have to do. But, you know, they had a debate in -- it was really a tough time in our country because we had so much money we didnât know what the hell to do with it. Tough, tough, tough."
00:08:07 - 00:08:29 (22 sec),"It was called the Great Tariff Debate. Mark Levin will look this up. [Laughter] And the problem is, with Mark, if I make a little mistake, he'll let us know on Sunday night. [Laughter] I got to be very careful when I talk about this. But it was the Great Tariff Debate of 1888. And the debate was: We didnât know what to do with all of the money we were making."
00:08:29 - 00:08:44 (16 sec),"We were so rich. And McKinley, prior to being President, he was very strong on protecting our assets, protecting our country. And he made statements that, ""Others cannot come into our country and steal our wealth and steal our jobs, and build their country and not defend our country. We can't do that. We can't ever allow that to happen."" And, you know -- I don't know, maybe you know."
00:08:44 - 00:08:45 (1 sec),"You know I'm totally off-script, right? [Audience member calls out]"
