0,sentences
01:06:01 - 01:06:31 (30 sec),"And a vote for Republicans is a vote to reject the Democrat politics of anger and division,  and destruction, and to reclaim America's true heritage and righteous destiny. We're losing that with these crazy loco people. To everyone in this room tonight, that's a lot of people, to every citizen watching across our land."
01:06:31 - 01:07:04 (33 sec),This is your time to choose. It's a time to choose whether we turn backward to the failure and frustration of the past or whether we continue forward into a future of American greatness. It's not up to the media. It's not up to the pundits. It's up to you to decide your fate.
01:07:04 - 01:07:18 (14 sec),"And remember this, what happened in 2016, and what's happening even more so now, I believe, because I've produced, and people see I produced, one of them said, ""He made a lot of promises and he actually produced more than he made promises."""
01:07:18 - 01:07:51 (33 sec),"I mean, you know, think about it. I did. I did. You have the power with your vote. To defend your family, your community, your country, and everything we hold sacred, and righteous, and true. Loyal citizens like you helped build this country, and together we are taking back our country, returning power to every day great American patriots."
01:07:51 - 01:08:20 (30 sec),"The state of Kansas was set up by tough pioneer men and strong women, who defied danger and brave the wilderness to build a beautiful life on the plains. Beautiful. Beautiful. Beautiful. Strong Women, strong women, strong."
01:08:20 - 01:08:52 (31 sec),"I'm sorry, fellas, stronger than the men, I'm sorry, fellas. Strong. They didn't have a lot of money, they didn't have a lot of luxury but they all had one thing in common, they love their families, they love their country, and they loved their god."
01:08:52 - 01:09:29 (37 sec),"These courageous patriots did not shed their blood, sweat, and tears so that we could sit at home while others try to erase their legacy and destroy our proud and great American heritage. For the sake of our freedom and for the sake of our children we are going to work, we are going to fight and we are going to win, win, win."
01:09:29 - 01:10:13 (44 sec),"We will not ban. We will not break. We will never give in. We will never give up. We will never back down. We will never surrender. And we will always fight on to victory. Because we are Americans and our hearts bleed red, white, and blue. We are one people. One Family. And one glorious nation under God."
01:10:13 - 01:10:42 (28 sec),"And together, we will make America wealthy again. We will make America strong again. We will make America safe again. And we will make America great again. Thank you, Kansas. Thank you."
00:00:00 - 00:00:43 (43 sec),"That's right, USA. And hello, Kentucky. Thank you. And I'm thrilled to be back in the heartland with thousands of loyal, hard-working American patriots. In just 24 days, the people of Kentucky -- we love Kentucky -- greatest horses in the world and plenty of other things -- are going to elect an incredible slate of Republican candidates to protect your jobs, defend your borders, and continue making America great again."
00:00:43 - 00:01:36 (54 sec),"Just hours ago, we celebrated another tremendous victory for the American people. You know what I'm talking about. We're having a lot of victories, folks. Can you handle it? In the Oval Office of the White House, I welcomed home Pastor Andrew Brunson, great man, from Turkey. He is now free from jail. Think of that, 35-year jail sentence, 35 years."
00:01:36 - 00:02:07 (31 sec),"Not anymore. He's back with his family, together with his wife, and he is on American soil. And it's a beautiful family. They're all together. And I want to thank President Erdogan of Turkey. He was -- he was terrific. We all worked together. It wasn't easy. It wasn't easy. That one wasn't easy. And we don't pay ransom."
00:02:07 - 00:02:45 (38 sec),"We don't pay ransom. But I do -- I want to thank the president. I want to thank the people of Turkey. And I think we'll probably now really establish a terrific relationship with Turkey. We appreciate it. This evening, in the wake of Hurricane Michael, our thoughts are with our fellow citizens in Florida, Georgia, Alabama, North Carolina, South Carolina, and Virginia."
00:02:45 - 00:03:37 (52 sec),"They got hit hard. They got hit hard, especially when you look at -- when you look at Florida, did you ever see anything like that? And you look at Georgia, Georgia got hit hard. That was some wind force. Up to 200 miles -- almost 200 miles an hour, one of the most vicious we've ever been hit with. So I just want to thank all of those incredible people, the people of FEMA, the first responders... law enforcement, and all of the thousands of federal employees and National Guard, all of the personnel, they're now on the ground, they're supporting this really major recovery."
00:03:37 - 00:04:00 (23 sec),"I will say, you have thousands of electrical trucks all lined up, they're following in, they're getting the roads cleared, not easy. And they have done some job. You had 600,000 people without electric. In one day, they got it down to 250,000. That's some job, one day. And we will not rest until the job is done."
00:04:00 - 00:04:42 (42 sec),"We're here tonight to discuss everything we have accomplished together in less than two years' time. Think of it. Think of it. And I'm here tonight, although I've been back many times, I love this state... to thank the people of Kentucky for 2016. We didn't have to wait too long for that. We didn't have to wait too long for that."
00:04:42 - 00:05:16 (33 sec),"Remember, the vote is in, the polls have closed in Kentucky, Donald Trump is the winner of Kentucky. That was fast. That was fast. And to make sure that America's extraordinary comeback, we want to make sure it continues full speed ahead. We don't want Democrats... that are coming from a different place, we don't want them getting in office."
00:05:16 - 00:06:27 (71 sec),"All they'll do is abstract. Under Republican leadership, America is booming. It's thriving. America is winning again because we are finally putting America first. [Audience chants USA] Our country's unemployment rate has just fallen to 3.7 percent, the lowest in over 50 years. Fifty years. Median household income has reached an all-time high."
00:06:27 - 00:06:57 (30 sec),"That's pretty good. It means you're making more money than you've ever made before. I don't know how much better, but we're going to get it up higher. We have eliminated a record number of job-killing regulations. And some of you will love this, and I'm proud of it, these are great people, it's a great resource when properly used."
00:06:57 - 00:07:39 (42 sec),"We have ended the war on clean, beautiful coal. We're putting our miners back to work like never before. They're going back, back, back. And after years of rebuilding other nations, we are finally rebuilding our nation. And we are doing it with American iron, aluminum, and look at what happened to steel."
00:07:39 - 00:08:10 (30 sec),"You see the comeback with steel? Everyone's going back to work. The steel mills are opening up, U.S. Steel, Nucor. They're all opening up their steel mills. That was faster than I thought. And we're stopping the dumping. And if they want to dump, they can but they got to pay a lot. So if you think about it, so true, despite our size, America is now the hottest country anywhere in the world."
00:08:10 - 00:08:42 (32 sec),"This is where people want to be. Since my election, we've picked up in worth $11.7 trillion. Think of that. Think of it. And we are going to get along great with China, but we're doing things with China, and they've dropped about $20 trillion. But you know what? They're going to be just fine, but they have to treat us fairly."
00:08:42 - 00:09:42 (61 sec),"They have to treat us fairly. Right? That's right. And every day, we are living by our motto, promises made, promises kept. [Audience Chants Trump] And you look back there at the fake news media, look at them. Look at them. It's like the Academy Awards every time. You know, I'd like to walk into a place one night and not have any of these guys."
00:09:42 - 00:10:09 (27 sec),"Boy. It gets bigger and bigger. But even they have said that President Trump, and you know they probably get fired the next day, that President Trump made promises during the campaign, and I've actually produced more than the promises I made. How often do you hear that? And we all produced it together. We have incredible people."
00:10:09 - 00:10:30 (21 sec),"Mitch and Rand, and we all produced it together. We have a great team. But we need more of them. We need more Republican votes. We have a majority that's essentially, Rand, not a majority. If somebody has a cold, we don't have a majority, right? So we have to get some more Republicans in there, and we're here for some good ones tonight."
00:10:30 - 00:10:55 (25 sec),"On Monday night at the White House, we kept one of the biggest and most historic promises of all. Do you know what we're talking about, right? Never has a man been treated so badly. America watched as we proudly swore in the newest member of the United States Supreme Court, Justice Brett Kavanaugh. A great, great gentleman."
00:10:55 - 00:11:55 (60 sec),"What happened to him was so unfair. I've never seen anything like it. And we stuck with him all the way because we knew the facts. We stuck with him all the way. And Rand Paul and Mitch, they stuck with him. No doubts about it. No doubts. Remember that. Remember that. He now sits alongside Justice Neil Gorsuch to defend your sacred rights and your God-given freedom."
00:11:55 - 00:12:42 (47 sec),"What the crazy, radical Democrats did to Justice Kavanaugh is a national disgrace. From the moment Brett Kavanaugh was known, well, you know what happened. We announced the name, we nominated him, and literally from the moment he was nominated, they didn't even know. It's actually, if you think of it, it's from before he was nominated, nobody knew anything about who it was going to be. I didn't even make my decision yet, and they started saying horrible things about whoever the person might be. They were on a mission to obstruct, resist, delay, demolish, and destroy."
00:12:42 - 00:13:16 (34 sec),"The Democrats have become totally consumed by their chilling lust for power. And I'll tell you something, we have a man, one of the most powerful men in the world, it's OK, comes from Kentucky, that's not bad. Got to respect that. And he heard about this, he says I want to be there. He's one of yours. He's joining us tonight."
00:13:16 - 00:13:51 (35 sec),"He's rock-ribbed Kentucky leader. He's been a leader for a long time. There's nobody tougher. There's nobody smarter. He refused to cave to the radical Democrats' shameful campaign of political and personal destruction. He stared down, tough cookie -- I know tough people, he's tough, he's Kentucky tough, which is about as tough... He stared down the angry left-wing mob."
00:13:51 - 00:13:56 (5 sec),"He never blinked, and he never looked back, and he got us a man who will be one of our great, great Supreme Court justices, Senate Majority Leader Mitch McConnell. Come up here."
00:13:56 - 00:14:11 (15 sec),"Thank you, Kentucky. Aren't we proud of President Trump? Let me just add, thanks to President Trump and a Republican Senate, 84 new federal judges already this Congress. That's already a record, Mr. President. Keep sending them our way and we'll keep confirming them and change the court system forever. Thank you for being here."
00:14:11 - 00:15:36 (85 sec),"Thank you. And Mitch is a true fighter for Kentucky. He loves this state. And you know, we'll be running together in 2020. That will be a lot of fun. Thank you, Mitch. On this Election Day, November 6th, every American faces a simple choice. You can either vote for Democrat mob rule or you can vote for a Republican Party that stands proudly for law and order, fairness, freedom, and justice."
00:15:36 - 00:16:20 (44 sec),"Simple as that. If Nancy Pelosi... crying Chuck Schumer, and the radical Democrats take over Congress, they will try to raise your taxes, they will immediately restore job-killing regulations, they will impose, believe it or not, socialism, take away your health care, your health care and your whole life will be unaffordable, shut down immediately, oh, forget this one, shut down your coal mines in about two minutes."
00:16:20 - 00:16:49 (29 sec),"You see what's going on with the Second Amendment? They will destroy your Second Amendment. And the Democrats want to open our borders to a flood of deadly drugs and ruthless gangs. The fact is, Democrats have become the party of crime. They have. Republicans are the party of safety, and we are the party of jobs, jobs, jobs."
00:16:49 - 00:17:25 (36 sec),"And we're thrilled to be joined this evening by several terrific Kentucky Republicans. First of all, Kentucky Senate President Robert Stivers. Where is Robert? Where is Robert? Thank you. Congressman Tom Massie. They've got them spread all over the place. Where's Tom? Doing a great job, thank you. They're doing a great job."
00:17:25 - 00:18:27 (62 sec),"Congressman Hal Rogers. Thank you, Hal. Congressman James Comer, James Comer. Thanks, James. James, the whole group, they have been incredible, I'll tell you what. We got tax cuts, biggest tax cuts in the history of our country. We got so many other things. ANWR. We got rid of the individual mandate. We had Obamacare repealed and replaced."
00:18:27 - 00:19:08 (41 sec),"We didn't get one Democrat vote, but we'll get it done. We had a little disappointment that night. A little bit of a disappointment. But it's essentially done anyway, because when you get rid of the mandate, the individual mandate, it's done. And what we have done with the remnants of Obamacare is we've kept your premiums down far below what anybody would have thought, through good management, through Secretary Alex Azar."
00:19:08 - 00:19:40 (32 sec),"Now a friend of mine who has helped us so much, he's really smart, but I have to say his wife, the last couple of days, has become maybe the biggest star in the family. She's been so -- I said, Rand, you have to get her on television more. She's become the biggest star in the family. Yes. A man that really has been a friend of mine, a special friend, and he's really something."
00:19:40 - 00:20:15 (35 sec),"He's a great guy. Not everybody knows that, believe it or not. Not -- it's like Mitch, not everybody knows that Mitch is a great guy. These are great people. There's something that happens to you when you grow up in Kentucky, I guess, right? These are great people. But, you know, I call Rand a senator of tremendous common sense."
00:20:15 - 00:20:25 (9 sec),"That's a great compliment, common sense. And you know what? Hey, Rand, he's young, he's spry, run up here for a second, Rand. Come up here, Rand."
00:20:25 - 00:21:12 (47 sec),"The president said he's tired. I could take 20 or 30 minutes, right? Now, I'm going to tell you a very quick story about the president, and this shows how he's different than any politician and why you're all out here. I went to him with an idea on health care. I said, let's let individuals buy it in a group."
00:21:12 - 00:21:34 (22 sec),"Let them join an association. Let competition drive prices down. The president said, it's a great idea. What did he staff say? Oh, no, we could never do that. What did all the middle managers say? Oh, we could never do that. And you know what the president said? Make it so. And he did it."
00:21:34 - 00:22:21 (47 sec),"But it's true. We were talking about health care and Rand had this concept that -- he was so far advanced, even the experts didn't know, and after they checked, they said, you know, he's right. He's right. Association health care, where you can team up with other companies, you can team up -- you go in, you get phenomenal pricing, you have no problems with crossing borders, so you get every insurance company, and it's taken off, Rand, and that was Rand's initial idea."
00:22:21 - 00:22:49 (28 sec),"That's true. And it's doing really well. Inexpensive and terrific. And another man, a very special friend of mine, he was a great businessman, decided to win and run in Kentucky. By the way, does that sound familiar? This guy was a really successful guy and he saw things happening in Kentucky, and he said, you know, I can do a tremendous job, and he really has done."
00:22:49 - 00:23:15 (26 sec),"And he doesn't want to be political. He wants to get the job done. This state is doing so well. You have your lowest unemployment numbers in history. You have your best incomes in history. You have jobs and companies flowing back in. And all of that wouldn't matter if I didn't like him, because if I didn't like him, I'd say, forget about him, right?"
00:23:15 - 00:23:59 (44 sec),"But I like him a lot. He's a terrific man and a terrific governor, Matt Bevin. Thank you, Matt. Thanks, Matt. So we're here for a truly special guy. These are all special people. Something about this place. Boy, did we win by a lot. What did we win by, 38? Thirty-eight. We won by a lot. I have a feeling that Mitch McConnell in two years is going to do very good, very good."
00:23:59 - 00:24:16 (17 sec),"He's going to do very good. You know, he goes down as the greatest leader, in my opinion, in history. What we've done is incredible together. But he's better when I'm president than he ever was when anyone else was president. Doing much better. But I want to introduce the leader that we're all here for tonight."
00:24:16 - 00:25:01 (45 sec),"And all of our congressmen know exactly what I'm talking about. He has been so strong on all of the things that we stand for, tax cuts, regulation cuts. Every single event that we passed, and it's record numbers of events, he's been at the forefront, and he's got a little bit of a tough race with a Nancy Pelosi-picked figure."
00:25:01 - 00:25:19 (18 sec),"And I guess they did a little changing, and they did a lot of this and that, the Democrats do, that's the only way they can win. But I'll tell you what, I've seen the -- you know, outside, you have 25,000, 35,000, some crazy number of people, and we set up movie screens. We set up beautiful movie screens."
00:25:19 - 00:25:47 (27 sec),"And to those people outside, we love you. We love you. You have to see the lines, they go all the way back, many miles. But a lot of them stayed and they're watching screens outside. I like your location better, do you agree? But this is a special guy, and normally I wouldn't make a trip, but here I have two reasons."
00:25:47 - 00:26:20 (33 sec),"One was I love the state of Kentucky. And the other was that Andy Barr is a great congressman. Andy, come on up. [Audience Chants Andy]"
00:26:20 - 00:27:07 (47 sec),"Mr. President, welcome to Kentucky's Sixth Congressional District. A swing district that two years ago, you sent a message to the nation because you won it by 15 points. And welcome to Madison County, a county, Mr. President, that you won by a whopping 32 points. Home of Eastern Kentucky University, where we are right now, the most pro-veteran university in America."
00:27:07 - 00:27:50 (42 sec),"Home to workers who relocated from Eastern Kentucky, who value a paycheck to put food on the table, and, Mr. President, thank you for ending the war on coal. And Madison County, home of the Department of Criminal Justice Training, the Kentucky State Police, two awesome police departments, and Democrat Sheriff Mike Coyle, the sheriff of the year, who says, Mr. President, to keep the drugs out of our communities, we need to build the wall."
00:27:50 - 00:28:28 (38 sec),"[Audience Chants Build the Wall] And when I first met you -- when I first met you, Mr. President, I told you about our drug problem in Kentucky, and you listened. And six months later, I was in the White House with you when you declared a national public health emergency to fight the drug epidemic, the opioid epidemic."
00:28:28 - 00:29:09 (40 sec),"And we worked together and we funded the most significant investment to fight a drug crisis in American history. This president is a man of action. A man of action. Other people resist, but this president gets results. And so I want to turn it over to him, but I just want to remember one special night two years ago in Cleveland, the moment I knew this man would be the next president of the United States."
00:29:09 - 00:29:31 (22 sec),"Remember? Remember what he said. He said that my opponent has a slogan, and that slogan is I'm with her. Remember what he said next? What he said was, I have a different slogan, and that slogan is: I'm with you, the American people. Mr. President, I'm with you to fight for the American people!"
00:29:31 - 00:30:12 (41 sec),"Thank you. That's pretty good. Now, you know, the one thing that Andy didn't say is that she paid a lot of money for that slogan. And the morning after I came up with my little feel on it, they changed the slogan. It was gone. It was gone. But we weren't gone, because this was the single greatest movement in the history of American politics."
00:30:12 - 00:30:28 (16 sec),"And our slogan was a great slogan. I think it's the greatest slogan that anybody will ever come up with. Although in two years, we have a new one, you know what that is. Ours is make America great again. Look at all these hats. And at the rate we're going, it's going to happen fast, it's called keep America great."
00:30:28 - 00:31:10 (42 sec),"It's got to be that. Right? So I'm here for Andy Barr. And that's a vote for safe communities, strong borders, and Kentucky values. Andy Barr. A vote for Andy's opponent, I had to do a little checking, who's he running against? Who? This is an extreme liberal named Amy McGrath. Chosen by Nancy Pelosi, Maxine Waters, that's a real beauty... and the radical Democrat mob."
00:31:10 - 00:31:51 (41 sec),"Now, Amy supports a socialist takeover of your health care, which by the way means your taxes are going to triple if you're lucky. She supports open borders. She needs the tax hikes to cover the through-the-roof garbage that you want no part of. And she wants to immediately decimate your now-thriving coal industry."
00:31:51 - 00:32:30 (39 sec),"So if you want to stop Nancy Pelosi from becoming speaker of the House -- no, we can't do that. That will not be good. Then you have to get out and vote for Andy Barr, a great man. Great man. You know, actually, I must tell you, Kentucky, you're always involved at the middle of politics. The election of Andy is a very important thing, could make the difference between unbelievable continued success and, frankly, failure, where we fight for two more years with these people, with these obstructionists."
00:32:30 - 00:33:14 (44 sec),"So it's really an important race. It could be the congressman up -- I don't know if they're worried about them. They're so far ahead in their races. We don't have to talk about them anymore, right? We don't have to talk about them. We don't have to talk about them, but we were talking backstage, and they said it. This could be the most important race there is. So get out and vote."
00:33:14 - 00:34:03 (49 sec),"We can't let this happen. A majority of House Democrats have already signed up for socialist health care. By the way, it doesn't work anywhere in the world. Just so you understand. It doesn't work. It's good if you don't mind waiting like five weeks to see a doctor. They come from socialist countries. Frankly, they come from Canada, because they want to use our doctors."
00:34:03 - 00:34:57 (54 sec),"They come from all over the world. And we're making it now better. And they want to destroy everything that's been built, all of that great foundation. They want to outlaw the private insurance plans of 2.4 million Kentucky residents. And some of those plans are fantastic and inexpensive. The Democrat plan would obliterate Medicare and terminate Medicare Advantage for nearly 250,000 Kentucky seniors who depend on it. Republicans want to protect Medicare, and we will, for our great seniors who have earned it and who have paid for it. And Republicans only will always protect patients with pre-existing conditions."
00:34:57 - 00:35:32 (35 sec),"We're going to protect it. The new platform of the Democrat Party is radical socialism and it's open borders. Democrats want to abolish ICE and they want to turn America into a giant sanctuary for criminal aliens and MS-13 thugs. And don't kid yourself, that's what's going to happen. And they want to get rid of ICE."
00:35:32 - 00:35:56 (23 sec),"They think ICE isn't nice. Did you ever see what they're dealing with? First of all, they're incredible patriots. They have a job that nobody in this group wants. They go in there and they meet the most vile, most vicious people on earth like it's a day at the office. You don't want to do it. You don't want to -- yeah, you might do it. This guy might do it. You want a job?"
00:35:56 - 00:36:25 (29 sec),"I'll get it to you with a -- look at this guy, this guy will do it. I'm looking at -- he might do it. You might do it. But you don't want to do it. They go in there and they liberate towns. These people came in by the thousands, and we're taking them out by the thousands. They're getting out. They're getting out."
00:36:25 - 00:37:01 (36 sec),"Republicans believe our country should be a sanctuary for law-abiding Americans, not criminal aliens. And Republicans -- and you know this, you know this -- Republicans stand proudly with the heroes of ICE and Border Patrol and law enforcement. You know that. One by one, we are finding the illegal alien criminals, predators, drug dealers, MS-13 killers, and we are sending them back home."
00:37:01 - 00:37:31 (30 sec),"We are liberating America's cities and towns. That's what we're doing. The only immigration policy Democrats support is catch and release. How about that one? You catch a criminal thug, you take their name, and then you release them, say please show up in five years to court. Now, number one, it's ridiculous."
00:37:31 - 00:38:04 (34 sec),"Number two, they never show up. What a mess. We have the dumbest immigration laws in the world. The world laughs at us, but we're getting them changed. We need some more Republicans. We need some votes. And if you elect Republicans this November, we will pass legislation to end catch and release. We will -- I'll tell you, have you heard the other one?"
00:38:04 - 00:38:42 (38 sec),"Right? Lottery. Lottery. Lottery. OK? Names, you pick them out, coming to the United States. Now, let me ask you, these countries set up lotteries. Do you really believe they're giving us their finest? No. This is a lottery. This was Chuck Schumer's special deal for this country. And we need to elect people so we get rid of it. We got -- maybe just get rid of it. How crazy."
00:38:42 - 00:39:15 (33 sec),"How crazy. How -- and then you have chain migration. You know what that is, right? So we had a man, horrible person, the west side in Manhattan, where I live, where I love, right along the Hudson River. He's driving a car down this roadway where the speed limit is 35. He's going about 70. And he decides to make a right turn into a beautiful park that goes along the river with lots of people."
00:39:15 - 00:39:43 (28 sec),"Many people were killed. Nobody ever talks about the people that were horribly injured. They lost legs, they lost arms. These are people that were running. They want to keep themselves in shape. They were working out. They were walking hand-in-hand together. They're dead. They're horribly wounded. Many will never, ever recover."
00:39:43 - 00:40:14 (31 sec),"Now, what happens? What happened to him? It will be years of litigation. He came in, and then he took chain migration, and he brought his mother, and his father, and his brother, and his sister, and his aunt, and his grandfather. None of them working. It ended up being approximately 22 people who came in. It's called a chain."
00:40:14 - 00:40:59 (45 sec),"Isn't that wonderful? A chain. And we're stuck with them. We're stuck with these people. And I don't want a chain. I want people to come into our country on a merit-based system. And I want them to help all of the great companies that are moving back into the United States. They're moving to Michigan, they're moving to Ohio, they're moving to Pennsylvania, they're moving to North and South Carolina."
00:40:59 - 00:41:25 (26 sec),"They're coming in. They're moving to Florida. And, yes, they're moving into Kentucky. And with what we've done, we've become so successful that we need people to come in with all these companies that are coming in. But we want great people that love our country, that respect our country, and that want to work."
00:41:25 - 00:42:09 (43 sec),"This election is about safety and it is about prosperity. Since the last election -- and these are numbers that the fakers back there, the fake news, would never have allowed me to say. They'd never in a million years, if I ever said this during the campaign, they would've had headlines. We've created over 4.2 million new jobs and lifted over 4 million Americans off of food stamps."
00:42:09 - 00:42:41 (33 sec),"You know what that means? The second, food stamps. It means, number one, we get rid of an unbelievable cost. You wouldn't even believe it. But you know what else? You got a lot of happy people that are working. It's a great thing. It's a great thing. We've added nearly 600,000 manufacturing jobs. Remember, manufacturing's never going to come back?"
00:42:41 - 00:43:16 (34 sec),"Never going to come back, remember? The previous administration, oh, you think that's going to happen? You'd need a magic wand. Well, I guess we had the magic wand. We had the magic wand. And these are great jobs and these are important jobs. Manufacturing jobs, companies pouring back in. Manufacturing. African-American unemployment has reached its lowest level ever recorded in history."
00:43:16 - 00:43:59 (43 sec),"African-American poverty has reached its lowest level in history. Hispanic-American and Asian-American unemployment has reached its lowest level in history. I can't believe I'm still saying this. I am so sorry, I apologize to the women in the room. Remember, I got 52 percent -- remember, they kept saying, he's not -- the fake news -- that's right."
00:43:59 - 00:44:43 (44 sec),"Remember he said -- they were all saying he will not do well with women? Wow, did we do well with women. Did we do well. Fake news. We did really well with women. But, unfortunately, the women's unemployment, Mitch, is not at a historic low. It's only the best number in 65 years. We let down women. We let down women."
00:44:43 - 00:45:12 (30 sec),"Sixty-five years, 3.6 percent. As the charts grow just a little bit, it will be historic very soon. The only reason to vote Democrat is if you're tired of winning. You know about winning. You really know about winning. Those horses win. You people are winners. I'm just afraid that Kentucky is winning too much."
00:45:12 - 00:45:40 (28 sec),"[Audience calls out No] You're going to send Matt Bevin to see Rand Paul and Mitch McConnell, and they're going to all come to the Oval Office to see me, and they're going to say, Mr. President, we can't do it anymore. Kentucky is winning too much. They can't do it. They don't like it. They don't want to do it anymore."
00:45:40 - 00:46:07 (27 sec),"They're going to say, we're winning so much, we just can't stand it. I'm going to say, Mitch and Matt and Rand, I'm sorry. We're going to keep winning. We're going to win more and more and more. We're going to keep winning. I'm sorry, folks. And I will send them happily back to Kentucky. You're winning a lot."
00:46:07 - 00:46:44 (37 sec),"We won today. We won today with the great pastor, Pastor Brunson. Last week, I announced that we are replacing the horror show, one of the worst trade deals ever made, known as NAFTA, with an incredible, brand-new U.S. Mexico-Canada agreement called the USMCA, USMCA. And even the Democrats are saying, wow, what a good deal that is. They can't believe it. We actually, Mitch, get bipartisan support."
00:46:44 - 00:47:21 (37 sec),"Can you believe it? Although, if it's too good, they won't support it. That's the problem. No, I will say, even Chuck Schumer liked it. Can you believe that one? He said that's a good deal. We've taken the toughest ever action to crack down on China's abusive trade practices. China -- and I have great respect for China, we all do, and I have great respect and like him for President Xi, the absolute head -- this is an absolute head of China."
00:47:21 - 00:48:03 (42 sec),"But you know what? They've been making $300 billion to $500 billion a year, taking it out of our country. We have rebuilt China. And I don't blame China. They can get away -- I blame our past leaders, because they should never have let it happen. I don't blame China. And thanks to our strong trade and economic policies, Brady Industries recently broke ground on a new billion-dollar aluminum mill that will create up to 1,500 jobs right next to Ashland, Kentucky."
00:48:03 - 00:48:37 (34 sec),"You know where we're talking about, right? Right? Ashland. Under Republican leadership, we also passed the biggest package of tax cuts and tax reforms in the history of our country. Bigger than any have ever been passed. We have taken historic action to reduce the price of prescription drugs. You saw three weeks ago, Pfizer, Novartis, a lot of drug companies announced a very substantial increase."
00:48:37 - 00:49:07 (30 sec),"Then I said to Secretary Alex Ocasa -- and I said to Alex Azar, this is no good. This is no good. We got to do something. I want to call them. And I called the head of Pfizer, big company -- I guess like the biggest -- big, big drug company. I called Novartis. I called the heads of these companies, and they said, sir, sir, we will immediately drop the price back to where it was."
00:49:07 - 00:49:35 (28 sec),"Did you ever hear of that? And Rand Paul, it's the first time I realized how powerful it was to be the president of the United States. No, they -- they reduced -- now, I -- and by the way, I kid, but I do, I respect that they did that. I really appreciate it. And now because of what Secretary Azar is doing, you're going to see drug pricing, prescription drugs going down."
00:49:35 - 00:50:04 (29 sec),"You know, we have countries -- we have countries on this planet, the exact same pill, the exact same prescription, made in the exact same factory or plant, in Canada and in other countries all over the world, is much less, sometimes 50 percent, sometimes more than that, it's much less than what Americans pay."
00:50:04 - 00:50:40 (36 sec),"We're getting rid of the middleman. We're doing a number -- I'm going to be hated so much by some people in this country that made a fortune. But we're getting drug prices way down. And we started it last Friday with the signing of two bills. And something that the congressman really helped me with, all of them in the room and Andy, in particular, we help right now get critically ill, terminal patients access to life-saving treatments."
00:50:40 - 00:51:08 (27 sec),"We just passed right to try. Right to try. I hope nobody has to use it in this room. But this is a person who's terminally ill -- we have the greatest drug companies and the greatest research in the world by far, nobody close. But we have a pipeline that would take 12 to 15 years to get it approved and through the pipeline."
00:51:08 - 00:51:32 (25 sec),"We have that down, I think, to four years and maybe less, but we have to be careful. But if we had something that really showed great promise toward a problem that somebody had, who's terminally ill, for 44 years, they've been trying to get this passed. They couldn't. Not as easy as it sounds. Between the insurance companies, the liabilities, the country itself, the lawsuits."
00:51:32 - 00:51:58 (26 sec),"So I got everybody in a room, we got to get life -- this is really important stuff. Excuse me, how many of you know friends? If they have money, they travel all over the world, begging and looking for a cure. They want hope. If they don't have money, they go home, they have no hope. And we got right to try passed a month-and-a-half ago and already it's had an incredible impact."
00:51:58 - 00:52:36 (38 sec),"Incredible impact, 44 years. So now a patient is terminally ill, we have something that's looking really good, we make them sign a document, very important document, and they go in and we work with them and we see if we can help them. And we've had some incredible results already. So I just want to thank Andy Barr and all of the congressmen here and Mitch and Rand, because we got it passed."
00:52:36 - 00:53:17 (40 sec),"We got it passed. But to me that was a big thing. Many, many, many years they worked on it, they couldn't get it done. We also passed veterans' choice, giving our veterans the right to see a private doctor instead of waiting online for 12 days, for 24 days, for 38 days. We have our great veterans -- we're doing a great job with our veterans -- we have our -- but this was one of the most important things -- because they'd be waiting in line for sometimes months if you can believe it. We had people waiting in line and they weren't very sick."
00:53:17 - 00:53:41 (24 sec),"By the time they saw a doctor, they were terminally ill. Now, if there's a line, if there's a way, because we have great doctors in the V.A. That's one thing we -- I'll tell you, everybody tells me. You can't get to them. Now, if there's a wait, you go to a local doctor, you get yourself taken care of, and we pay for the bill."
00:53:41 - 00:54:09 (28 sec),"We pay for the bill. That was another one. That was another one. Took over 40 years. I used to say to people, why don't we do that? I thought I was so smart. I said, listen, I got a great idea. These lines are terrible, 28 days, 30 days. I got a great idea. It's the greatest idea I think I've ever had. We're going to have them go to a private doctor instead of waiting on line."
00:54:09 - 00:54:49 (41 sec),"Sir, we've been trying to get that passed for 40 years. Oh, you've heard about it before? Everybody heard -- they couldn't get it passed. But we're going at getting things passed. We got it passed. Rand and Mitch and Andy, we got it passed. And the landmark V.A. accountability law to ensure anyone who mistreats our veterans will be held accountable."
00:54:49 - 00:55:29 (40 sec),"Jim, you mistreated our veteran, Jim. Jim, you're fired, get out. We just secured $700 billion and $716 billion, two years, to fully rebuild the American military. Bigger, stronger, more powerful than ever before, and we are giving our warriors their largest pay raise in over a decade. And at my direction -- and we need Rand and we need Mitch's help, but it's really popular -- let them know how popular this is -- you know, it's all about space."
00:55:29 - 00:55:48 (19 sec),"It's all about space. Defense, offense, everything, it's going to soon be all about space. So let Rand and Mitch know about this. Ready? At my direction, the Pentagon is now working to create the sixth branch of the American armed forces known as the Space Force. Now they have to do it. I put them on the spot."
00:55:48 - 00:56:23 (35 sec),"I put them on the spot. Now, they have to do it. No, it's very popular. One of the biggest applause I get wherever I go is when I talk about the Space Force. And, by the way, China, already started. Russia, already started. They've got to start, but we have the greatest people in the world. We make the greatest equipment in the world."
